Name,Authors,Publisher,Rating,CountsOfReview,pagesNumber,PublishYear,combine_feat
"Shopaholic Baby Shopaholic, 5",Sophie Kinsella,Dial Press,-0.7002306666474071,-0.2925240846269467,-0.0278275322086803,1.051171495409181,shopaholic baby shopaholic 5 sophie kinsella dial press
"Midnight for Charlie Bone The Children of the Red King, 1",Jenny Nimmo,Orchard Books,-0.5767283870680333,-0.339798977971432,0.2048571024975324,-0.7611666262037894,midnight for charlie bone the children of the red king 1 jenny nimmo orchard books
Saving Fish from Drowning,Amy Tan,Ballantine Books,-2.182258021599901,-0.2282858472000284,0.5982049373580349,0.5980869650059385,saving fish from drowning amy tan ballantine books
"Persepolis The Story of a Childhood Persepolis, 1",Marjane Satrapi,Pantheon,1.1934709535696688,0.566071404791279,-1.1690902643391523,-0.3080820958005468,persepolis the story of a childhood persepolis 1 marjane satrapi pantheon
"Persepolis 2 The Story of a Return Persepolis, 2",Marjane Satrapi,Pantheon Books,1.1523035270432116,-0.2544260823434497,-0.980726512434123,0.1450024346026958,persepolis 2 the story of a return persepolis 2 marjane satrapi pantheon books
Embroideries,Marjane Satrapi,Pantheon,-0.4120586809622005,-0.4222519537163726,-1.2189512574904835,0.5980869650059385,embroideries marjane satrapi pantheon
"The Shadow of the Wind The Cemetery of Forgotten Books, 1",Carlos Ruiz Zafn,Phoenix Press,1.2758058066225837,-0.4374077283473987,0.8641302341651352,0.1450024346026958,the shadow of the wind the cemetery of forgotten books 1 carlos ruiz zafn phoenix press
"Peter and the Shadow Thieves Peter and the Starcatchers, 2",Dave Barry,Hyperion Books,0.8229641148315459,-0.4102941865762969,1.0691143171206083,0.5980869650059385,peter and the shadow thieves peter and the starcatchers 2 dave barry hyperion books
"Ender's Shadow The Shadow Series, 1",Orson Scott Card,Starscape,1.4404755127284163,0.0112866270133485,0.5815846063075911,-1.214251156607032,enders shadow the shadow series 1 orson scott card starscape
"Shadow of the Hegemon The Shadow Series, 2",Orson Scott Card,Tor Books,-0.0415518422240757,-0.3827635133933319,0.4818626200049286,-1.667335687010275,shadow of the hegemon the shadow series 2 orson scott card tor books
Sputnik Sweetheart,Haruki Murakami,Vintage,-0.5355609605415742,-0.0875735175982075,-0.7480418777279102,-1.214251156607032,sputnik sweetheart haruki murakami vintage
Still Life with Woodpecker,Tom Robbins,No Exit Press,0.3701224230405046,-0.2611001849332594,-0.4211753670691828,-1.667335687010275,still life with woodpecker tom robbins no exit press
Fear of Flying,Erica Jong,Berkley Books,-2.0999231685469844,-0.4097380113604794,0.5372637235064077,-0.7611666262037894,fear of flying erica jong berkley books
Love in the Time of Cholera,Gabriel Garca Mrquez,Vintage International,-0.1650541218034512,1.2710234908399276,-0.0887687460603074,-0.7611666262037894,love in the time of cholera gabriel garca mrquez vintage international
The Unbearable Lightness of Being,Milan Kundera,Harper Perennial,0.5759595556727947,0.5858156249527994,-0.2438918358644493,1.9573405562156665,the unbearable lightness of being milan kundera harper perennial
The Audacity of Hope Thoughts on Reclaiming the American Dream,Barack Obama,Crown Publishers,-0.8237329462267826,0.0486894102770736,0.0608142333936864,0.5980869650059385,the audacity of hope thoughts on reclaiming the american dream barack obama crown publishers
The Fortress of Solitude,Jonathan Lethem,Faber and Faber,-0.3708912544357414,-0.4403276482304404,0.9084511169663184,0.1450024346026958,the fortress of solitude jonathan lethem faber and faber
Crossing to Safety,Wallace Stegner,Modern Library,0.8229641148315459,0.0189340362308388,0.0220334609426509,-1.214251156607032,crossing to safety wallace stegner modern library
"Mrs. Frisby and the Rats of NIMH Rats of NIMH, 1",Robert C. O'Brien,Aladdin Paperbacks,0.7406292617786275,-0.2209165255904469,-0.6871006638762831,-0.7611666262037894,mrs frisby and the rats of nimh rats of nimh 1 robert c obrien aladdin paperbacks
"Blind Willow, Sleeping Woman",Haruki Murakami,Alfred A. Knopf,-0.4943935340151169,-0.4000049450836736,-0.1718704013125263,0.5980869650059385,blind willow sleeping woman haruki murakami alfred a knopf
The Bookseller of Kabul,sne Seierstad,"Little, Brown and Company",-0.7825655197003235,-0.2350989935937925,-0.4211753670691828,-0.3080820958005468,the bookseller of kabul sne seierstad little brown and company
Prep,Curtis Sittenfeld,Random House Trade Paperbacks,-2.346927727705734,0.0417372200793552,0.310119199150343,0.1450024346026958,prep curtis sittenfeld random house trade paperbacks
Less Than Zero,Bret Easton Ellis,Vintage Books,-1.5647466237030283,-0.222863138845808,-0.8643841950810166,2.410425086618909,less than zero bret easton ellis vintage books
The Cement Garden,Ian McEwan,Vintage,-1.7294163298088614,-0.4358782465039006,-1.2189512574904835,-0.3080820958005468,the cement garden ian mcewan vintage
Flags of Our Fathers,James D. Bradley,Bantam,0.9464663944109214,-0.3991706822599474,0.0995950058447219,0.5980869650059385,flags of our fathers james d bradley bantam
A Long Way Down,Nick Hornby,Riverhead Books,-2.22342544812636,-0.0309826893887795,0.0220334609426509,0.5980869650059385,a long way down nick hornby riverhead books
"The Lost World Professor Challenger, 1",Arthur Conan Doyle,Modern Library,-0.1650541218034512,-0.3959726747689969,-0.5098171326715496,-0.7611666262037894,the lost world professor challenger 1 arthur conan doyle modern library
Jane Eyre,Charlotte Bront,Penguin,0.658294408725713,3.389216800280778,0.9306115583669102,-0.7611666262037894,jane eyre charlotte bront penguin
"Mountains Beyond Mountains The Quest of Dr. Paul Farmer, a Man Who Would Cure the World",Tracy Kidder,Random House Trade,1.028801247463836,0.0293623215274164,-0.1718704013125263,-0.3080820958005468,mountains beyond mountains the quest of dr paul farmer a man who would cure the world tracy kidder random house trade
He's Just Not That Into You The No-Excuses Truth to Understanding Guys,Greg Behrendt,Gallery Books,-1.235407211491363,-0.2360723002214731,-0.8643841950810166,0.5980869650059385,hes just not that into you the noexcuses truth to understanding guys greg behrendt gallery books
The Memory Keeper's Daughter,Kim Edwards,Penguin Books,-1.1942397849649056,1.871414636314891,0.2048571024975324,0.5980869650059385,the memory keepers daughter kim edwards penguin books
The Life and Times of the Thunderbolt Kid,Bill Bryson,Broadway Books,-0.0827192687505348,-0.0466946392356231,-0.4211753670691828,0.5980869650059385,the life and times of the thunderbolt kid bill bryson broadway books
Lisey's Story,Stephen King,Scribner,-1.1530723584384466,-0.2010332616249722,0.8253494617140997,0.5980869650059385,liseys story stephen king scribner
"A Clash of Kings A Song of Ice and Fire, 2",George R.R. Martin,Bantam,1.852149777993,1.73292700757634,3.351639781381553,-1.214251156607032,a clash of kings a song of ice and fire 2 george rr martin bantam
The Colorado Kid,Stephen King,Hard Crime Case,-2.635099713390942,-0.3022571509037525,-1.0305875055854543,0.5980869650059385,the colorado kid stephen king hard crime case
Everything's Eventual 14 Dark Tales,Stephen King,Pocket Books,0.0407830108288407,-0.3667734759385795,1.3350396139277083,0.1450024346026958,everythings eventual 14 dark tales stephen king pocket books
Pet Sematary,Stephen King,Pocket Books,0.1231178638817571,-0.0525344790017066,1.174376413773419,0.1450024346026958,pet sematary stephen king pocket books
Insomnia,Stephen King,Debolsillo,-0.5767283870680333,-0.2946097416862622,2.913971063719867,0.1450024346026958,insomnia stephen king debolsillo
Carrie,Stephen King,Pocket Books,-0.0003844156976184,0.6397646208870943,-0.6150792293243601,0.1450024346026958,carrie stephen king pocket books
Cujo,Stephen King,Plaza y Jans,-0.9884026523326136,-0.1794814720120451,0.376600523352118,0.5980869650059385,cujo stephen king plaza y jans
"Black House The Talisman, 2",Stephen King,Ballantine Books,0.2054527169346717,-0.4086256609288444,1.794868772989986,-0.7611666262037894,black house the talisman 2 stephen king ballantine books
Christine,Stephen King,LGF,-0.7413980931738662,-0.2839033687817758,0.2602582059990116,-1.667335687010275,christine stephen king lgf
The Paradox of Choice Why More Is Less,Barry Schwartz,Harper Perennial,-0.4532261074886578,-0.4087647047327988,-0.548597905122585,0.1450024346026958,the paradox of choice why more is less barry schwartz harper perennial
The Pleasure of My Company,Steve Martin,Hachette Books,-0.7413980931738662,-0.4073742666932551,-1.04166772628575,-0.3080820958005468,the pleasure of my company steve martin hachette books
Einstein His Life and Universe,Walter Isaacson,Simon Schuster,0.658294408725713,-0.1804547786397256,1.7228473384380631,1.051171495409181,einstein his life and universe walter isaacson simon schuster
The Tenth Circle,Jodi Picoult,Allen Ulwin,-1.8940860359146945,0.1227997577847521,0.2879587577497512,0.5980869650059385,the tenth circle jodi picoult allen ulwin
Mercy,Jodi Picoult,Washington Square Press,-1.5647466237030283,-0.2217507884141731,0.1993169921473845,-1.667335687010275,mercy jodi picoult washington square press
Picture Perfect,Jodi Picoult,Berkley,-1.7294163298088614,-0.2299543728474808,0.0275735712927989,-1.214251156607032,picture perfect jodi picoult berkley
Keeping Faith,Jodi Picoult,William Morrow Paperbacks,-0.6590632401209497,-0.1326237100794229,0.3211994198506388,0.5980869650059385,keeping faith jodi picoult william morrow paperbacks
Songs of the Humpback Whale,Jodi Picoult,Washington Square Press,-3.129108831708439,-0.3233918091048165,-0.0998489667606033,-1.667335687010275,songs of the humpback whale jodi picoult washington square press
Salem Falls,Jodi Picoult,Washington Square Press,-0.5767283870680333,-0.1509774922013995,0.3876807440524139,-1.214251156607032,salem falls jodi picoult washington square press
The Pact,Jodi Picoult,Avon,0.2054527169346717,0.6536690012825311,0.8198093513639518,0.5980869650059385,the pact jodi picoult avon
Cold Mountain,Charles Frazier,Grove Press,-0.4120586809622005,0.1150133047633074,-0.044447863259124,0.5980869650059385,cold mountain charles frazier grove press
For One More Day,Mitch Albom,Hachette Books,0.5759595556727947,0.3754423495698397,-0.9253254089326438,0.5980869650059385,for one more day mitch albom hachette books
"Outlander Outlander, 1",Diana Gabaldon,Dell Publishing Company,1.1111361005167542,4.283129415903414,2.6923666497139496,0.1450024346026958,outlander outlander 1 diana gabaldon dell publishing company
"A Breath of Snow and Ashes Outlander, 6",Diana Gabaldon,Delta,1.975652057572376,-0.0177735280131144,3.484602429785103,0.5980869650059385,a breath of snow and ashes outlander 6 diana gabaldon delta
"The Fiery Cross Outlander, 5",Diana Gabaldon,Dell,1.234638380096126,0.1700746511292374,5.977652087351668,0.1450024346026958,the fiery cross outlander 5 diana gabaldon dell
"Voyager Outlander, 3",Diana Gabaldon,Delta,1.769814924940082,0.559258258397515,2.803168856716908,-1.667335687010275,voyager outlander 3 diana gabaldon delta
"Drums of Autumn Outlander, 4",Diana Gabaldon,Delta,1.605145218834249,0.1806419802297694,2.9915326086219376,-1.667335687010275,drums of autumn outlander 4 diana gabaldon delta
"Lord John and the Private Matter Lord John Grey, 1",Diana Gabaldon,Seal,-1.07073750538553,-0.3941651053175901,0.0220334609426509,0.1450024346026958,lord john and the private matter lord john grey 1 diana gabaldon seal
"Eleven on Top Stephanie Plum, 11",Janet Evanovich,St. Martin's Press,0.8229641148315459,-0.3393818465595689,-0.2383517255143013,0.5980869650059385,eleven on top stephanie plum 11 janet evanovich st martins press
Dubliners,James Joyce,Oxford University Press,-0.4532261074886578,-0.1208049867433015,-0.8699243054311645,-1.667335687010275,dubliners james joyce oxford university press
The Sex Lives of Cannibals Adrift in the Equatorial Pacific,J. Maarten Troost,Broadway Books,-0.3297238279092841,-0.2901603399597224,-0.5098171326715496,-0.3080820958005468,the sex lives of cannibals adrift in the equatorial pacific j maarten troost broadway books
"The Chronicles of Narnia Chronicles of Narnia, 1-7",C.S. Lewis,HarperCollins,1.234638380096126,0.5620391344766024,2.232537490651672,-1.214251156607032,the chronicles of narnia chronicles of narnia 17 cs lewis harpercollins
The Screwtape Letters,C.S. Lewis,HarperCollins,1.1111361005167542,0.0785838281272629,-0.7757424294786498,-1.667335687010275,the screwtape letters cs lewis harpercollins
How the Garca Girls Lost Their Accents,Julia Alvarez,Plume,-1.3589094910707384,-0.4183587272056502,-0.332533601466816,0.1450024346026958,how the garca girls lost their accents julia alvarez plume
"A Wild Sheep Chase The Rat, 3",Haruki Murakami,Vintage,-0.0415518422240757,-0.1520898426330345,-0.0610681943095678,-1.214251156607032,a wild sheep chase the rat 3 haruki murakami vintage
After the Quake,Haruki Murakami,Vintage,-0.7413980931738662,-0.334515313421166,-1.20233092644004,-0.7611666262037894,after the quake haruki murakami vintage
"Over Sea, Under Stone The Dark is Rising, 1",Susan Cooper,Aladdin Paperbacks,-0.4120586809622005,-0.3525910079352339,-0.9308655192827916,-0.3080820958005468,over sea under stone the dark is rising 1 susan cooper aladdin paperbacks
Sula,Toni Morrison,Plume Books,-0.1238866952769921,-0.2253659273169867,-1.052747946986046,-1.214251156607032,sula toni morrison plume books
The Guns of August,Barbara W. Tuchman,Ballantine Books,0.9052989678844604,-0.3470292557770592,1.3405797242778563,-0.3080820958005468,the guns of august barbara w tuchman ballantine books
It Can't Happen Here,Sinclair Lewis,NAL Trade,-0.8237329462267826,-0.3613507675843591,0.1993169921473845,0.1450024346026958,it cant happen here sinclair lewis nal trade
The Color Purple,Alice Walker,Pocket,1.028801247463836,0.7696315337804746,-0.3823945946181473,-0.3080820958005468,the color purple alice walker pocket
My Name Is Asher Lev,Chaim Potok,Anchor,1.028801247463836,-0.2445539722626895,0.0275735712927989,-0.7611666262037894,my name is asher lev chaim potok anchor
The Girl Who Loved Tom Gordon,Stephen King,Pocket Books,-1.5235791971765713,-0.1020340732094618,-0.554138015472733,0.1450024346026958,the girl who loved tom gordon stephen king pocket books
Dreamcatcher,Stephen King,Albin Michel,-1.3589094910707384,-0.3538424021708232,1.794868772989986,-1.214251156607032,dreamcatcher stephen king albin michel
"The Human Stain The American Trilogy, 3",Philip Roth,Vintage,-0.3297238279092841,-0.3837368200210125,-0.0167473115083844,-1.667335687010275,the human stain the american trilogy 3 philip roth vintage
Housekeeping,Marilynne Robinson,Picador USA,-0.5767283870680333,0.0507750673363891,-0.8034429812293895,-0.3080820958005468,housekeeping marilynne robinson picador usa
The Whipping Boy,Sid Fleischman,Greenwillow Books,-1.605914050229486,-0.417524464381924,-1.5181172163984715,-0.7611666262037894,the whipping boy sid fleischman greenwillow books
"The Witching Hour Lives of the Mayfair Witches, 1",Anne Rice,Arrow,0.6171269821992557,-0.2199432189627663,4.670186044716759,-0.3080820958005468,the witching hour lives of the mayfair witches 1 anne rice arrow
"Bitten Otherworld, 1",Kelley Armstrong,Plume Books,0.3701224230405046,-0.0935524011682453,0.3987609647527097,-0.3080820958005468,bitten otherworld 1 kelley armstrong plume books
"Stolen Women of the Otherworld, 2",Kelley Armstrong,Plume,0.7817966883050885,-0.4225300413242813,0.5760444959574432,-0.3080820958005468,stolen women of the otherworld 2 kelley armstrong plume
"Good Omens The Nice and Accurate Prophecies of Agnes Nutter, Witch",Terry Pratchett,William Morrow,1.1934709535696688,2.02352855784097,0.7034670340108454,0.5980869650059385,good omens the nice and accurate prophecies of agnes nutter witch terry pratchett william morrow
"Homecoming Tillerman Cycle, 1",Cynthia Voigt,Simon Pulse,-0.0827192687505348,-0.4296212753259541,0.2879587577497512,-1.214251156607032,homecoming tillerman cycle 1 cynthia voigt simon pulse
The Scarlet Letter,Nathaniel Hawthorne,Penguin Books,-2.3057603011792764,0.8828131901993306,-0.4710363602205141,-0.7611666262037894,the scarlet letter nathaniel hawthorne penguin books
Beyond Good and Evil,Friedrich Nietzsche,Penguin Classics,0.2054527169346717,-0.4208615156768289,-0.6871006638762831,-0.7611666262037894,beyond good and evil friedrich nietzsche penguin classics
The Partly Cloudy Patriot,Sarah Vowell,Simon Schuster,-0.3297238279092841,-0.3968069375927231,-0.9253254089326438,-0.7611666262037894,the partly cloudy patriot sarah vowell simon schuster
No Country for Old Men,Cormac McCarthy,Vintage,0.7406292617786275,0.2822830009204128,-0.3048330497160764,0.5980869650059385,no country for old men cormac mccarthy vintage
Belly Laughs The Naked Truth About Pregnancy and Childbirth,Jenny McCarthy,Da Capo Lifelong Books,-1.0295700788590727,-0.313380655220102,-1.102608940137377,0.1450024346026958,belly laughs the naked truth about pregnancy and childbirth jenny mccarthy da capo lifelong books
The Idiot,Fyodor Dostoyevsky,Modern Library,0.9464663944109214,-0.1887974068769878,1.6785264556368795,-0.7611666262037894,the idiot fyodor dostoyevsky modern library
Operating Instructions A Journal of My Son's First Year,Anne Lamott,Anchor,0.9464663944109214,-0.3489758690324203,-0.6261594500246559,0.1450024346026958,operating instructions a journal of my sons first year anne lamott anchor
The Bonesetter's Daughter,Amy Tan,Ballantine Books,0.1231178638817571,-0.2053436195475576,0.1272955575954615,-0.7611666262037894,the bonesetters daughter amy tan ballantine books
The Kitchen God's Wife,Amy Tan,Penguin Books,0.2054527169346717,-0.3478635186007854,0.2879587577497512,0.5980869650059385,the kitchen gods wife amy tan penguin books
The Source,James A. Michener,"Random House, Inc.",1.399308086201959,-0.4197491652451939,3.966592030247972,-1.214251156607032,the source james a michener random house inc
Hawaii,James A. Michener,Dial Press Trade Paperback,0.9876338209373786,-0.3862396084921911,4.276838209856256,-1.214251156607032,hawaii james a michener dial press trade paperback
Marley and Me Life and Love With the World's Worst Dog,John Grogan,William Morrow 1ST edition,0.6994618352521703,1.1098717220568144,-0.404555036018739,0.1450024346026958,marley and me life and love with the worlds worst dog john grogan william morrow 1st edition
"Swann's Way In Search of Lost Time, 1",Marcel Proust,Penguin Classics,0.7406292617786275,-0.3322906125578961,0.7090071443609933,-0.3080820958005468,swanns way in search of lost time 1 marcel proust penguin classics
The City of Falling Angels,John Berendt,Penguin Books,-1.7294163298088614,-0.3717790528809367,0.2768785370494554,0.5980869650059385,the city of falling angels john berendt penguin books
Rebecca,Daphne du Maurier,Virago Press UK,1.1111361005167542,0.5559212071026101,0.4264615165034493,1.051171495409181,rebecca daphne du maurier virago press uk
"Messenger The Giver, 3",Lois Lowry,Ember,-0.2062215483299085,0.3504144648580534,-1.0804484987367855,0.5980869650059385,messenger the giver 3 lois lowry ember
Gossamer,Lois Lowry,HMH Books for Young Readers,-0.2473889748563676,-0.363575468447629,-1.2189512574904835,0.5980869650059385,gossamer lois lowry hmh books for young readers
King Lear,William Shakespeare,Simon Schuster,-0.2062215483299085,-0.1837918299346305,-0.1441698495617867,-0.3080820958005468,king lear william shakespeare simon schuster
Winter's Tale,Mark Helprin,Mariner Books,-1.8940860359146945,-0.0913277003049754,2.1272753939988616,0.1450024346026958,winters tale mark helprin mariner books
Othello,William Shakespeare,Simon Schuster,-0.2885564013828249,0.0219929999178349,-0.2771324979653368,-0.3080820958005468,othello william shakespeare simon schuster
Julius Caesar,William Shakespeare,"Oxford University Press, USA",-1.1530723584384466,-0.2132691163729566,-1.3075930230928503,-1.214251156607032,julius caesar william shakespeare oxford university press usa
Alice in Wonderland,Jane Carruth,Gramercy Books,0.28778756998759,0.1565874021456636,-1.5070369956981755,-0.3080820958005468,alice in wonderland jane carruth gramercy books
Nature Girl,Carl Hiaasen,Alfred A. Knopf,-1.3589094910707384,-0.3667734759385795,-0.3214533807665202,0.5980869650059385,nature girl carl hiaasen alfred a knopf
"Sick Puppy Skink, 4",Carl Hiaasen,Grand Central Publishing,-0.2885564013828249,-0.4342097208564482,0.5538840545568515,0.1450024346026958,sick puppy skink 4 carl hiaasen grand central publishing
Flush,Carl Hiaasen,Alfred A. Knopf Books for Young Readers,-0.3297238279092841,-0.2523404252841342,-0.5596781258228809,0.1450024346026958,flush carl hiaasen alfred a knopf books for young readers
"Skinny Dip Skink, 5 Mick Stranahan 2",Carl Hiaasen,Grand Central Publishing,-0.6178958135944906,-0.2170232990797246,0.731167585761585,0.5980869650059385,skinny dip skink 5 mick stranahan 2 carl hiaasen grand central publishing
Hoot,Carl Hiaasen,Yearling Books,-0.5767283870680333,-0.0628237204943299,-0.3990149256685911,0.5980869650059385,hoot carl hiaasen yearling books
"Cross Alex Cross, 12",James Patterson,Little Brown and Company,0.1642852904082144,-0.3525910079352339,0.160536219696349,0.5980869650059385,cross alex cross 12 james patterson little brown and company
"The 6th Target Women's Murder Club, 6",James Patterson,Little Brown and Company,0.3289549965140473,-0.3749770603718872,0.1439158886459052,1.051171495409181,the 6th target womens murder club 6 james patterson little brown and company
"3rd Degree Women's Murder Club, 3",James Patterson,Grand Central Publishing,0.246620143461129,-0.3313173059302155,-0.1386297392116387,0.1450024346026958,3rd degree womens murder club 3 james patterson grand central publishing
The Quickie,James Patterson,"Little, Brown and Company",-0.5355609605415742,-0.2836252811738671,-0.0389077529089761,1.051171495409181,the quickie james patterson little brown and company
You've Been Warned,James Patterson,Little Brown and Company,-1.7705837563353206,-0.3680248701741688,0.0552741230435385,1.051171495409181,youve been warned james patterson little brown and company
"2nd Chance Women's Murder Club, 2",James Patterson,Grand Central Publishing,0.3289549965140473,-0.2815396241145516,0.1993169921473845,0.1450024346026958,2nd chance womens murder club 2 james patterson grand central publishing
"1st to Die Women's Murder Club, 1",James Patterson,Grand Central Publishing,0.4936247026198801,0.1532503508507588,0.3322796405509346,0.1450024346026958,1st to die womens murder club 1 james patterson grand central publishing
"School's OutForever Maximum Ride, 2",James Patterson,"Little, Brown and Company",0.7817966883050885,-0.2063169261752382,0.2491779852987158,0.5980869650059385,schools outforever maximum ride 2 james patterson little brown and company
"Jack Jill Alex Cross, 3",James Patterson,Grand Central Publishing,0.0407830108288407,-0.4136312378712017,0.5649642752571474,-0.7611666262037894,jack jill alex cross 3 james patterson grand central publishing
"Along Came a Spider Alex Cross, 1",James Patterson,Grand Central Publishing,0.5759595556727947,-0.014575520522164,0.4707823993046327,-0.7611666262037894,along came a spider alex cross 1 james patterson grand central publishing
"Honeymoon Honeymoon, 1",James Patterson,Grand Central Publishing,-0.5355609605415742,-0.3278412108313563,0.232557654248272,1.051171495409181,honeymoon honeymoon 1 james patterson grand central publishing
"The Angel Experiment Maximum Ride, 1",James Patterson,Grand Central Publishing,0.4936247026198801,0.4815327719870229,0.448621957904041,0.5980869650059385,the angel experiment maximum ride 1 james patterson grand central publishing
What Was She Thinking? Notes on a Scandal,Zo Heller,Picador,-1.0295700788590727,-0.4178025519898328,-0.5873786775736205,-0.3080820958005468,what was she thinking notes on a scandal zo heller picador
A Complicated Kindness,Miriam Toews,Counterpoint LLC,-1.276574638017822,-0.43712964073949,-0.6150792293243601,0.1450024346026958,a complicated kindness miriam toews counterpoint llc
"Son of a Witch The Wicked Years, 2",Gregory Maguire,William Morrow Paperbacks,-2.017588315494068,-0.1593201204386616,-0.0666083046597157,0.5980869650059385,son of a witch the wicked years 2 gregory maguire william morrow paperbacks
March,Geraldine Brooks,Penguin,-0.8649003727532399,0.1695184759134199,-0.4654962498703662,0.5980869650059385,march geraldine brooks penguin
"Death Note, Vol. 1 Boredom Death Note, 1",Tsugumi Ohba,VIZ Media LLC,1.9344846310459147,-0.1561221129477112,-0.9364056296329396,0.1450024346026958,death note vol 1 boredom death note 1 tsugumi ohba viz media llc
"The Tombs of Atuan Earthsea Cycle, 2",Ursula K. Le Guin,Gallery Saga Press,0.5347921291463374,-0.3057332460026117,-1.0195072848851583,-1.667335687010275,the tombs of atuan earthsea cycle 2 ursula k le guin gallery saga press
"The Farthest Shore Earthsea Cycle, 3",Ursula K. Le Guin,Gallery Books,0.658294408725713,-0.4045933906141677,-0.5818385672234726,-0.3080820958005468,the farthest shore earthsea cycle 3 ursula k le guin gallery books
"Julie and Julia 365 Days, 524 Recipes, 1 Tiny Apartment Kitchen",Julie Powell,Little Brown and Company,-1.0295700788590727,0.2354252389877906,-0.2992929393659285,0.1450024346026958,julie and julia 365 days 524 recipes 1 tiny apartment kitchen julie powell little brown and company
Lord of Light,Roger Zelazny,Harper Voyager,0.5759595556727947,-0.425449961207323,-0.3768544842679994,2.410425086618909,lord of light roger zelazny harper voyager
"Terrier Beka Cooper, 1",Tamora Pierce,Random House,0.7817966883050885,-0.3537033583668689,1.2020769655241583,0.5980869650059385,terrier beka cooper 1 tamora pierce random house
"Alanna The First Adventure Song of the Lioness, 1",Tamora Pierce,Simon Pulse,1.234638380096126,-0.045165157392125,-0.4987369119712537,0.1450024346026958,alanna the first adventure song of the lioness 1 tamora pierce simon pulse
"In the Hand of the Goddess Song of the Lioness, 2",Tamora Pierce,Simon Pulse,1.1523035270432116,-0.3840149076289212,-0.554138015472733,0.1450024346026958,in the hand of the goddess song of the lioness 2 tamora pierce simon pulse
"Wild Magic Immortals, 1",Tamora Pierce,Simon Pulse,1.4816429392548771,-0.3774798488430659,-0.0112072011582365,0.1450024346026958,wild magic immortals 1 tamora pierce simon pulse
"Lioness Rampant Song of the Lioness, 4",Tamora Pierce,Simon Pulse,1.3169732331490442,-0.4075133104972095,0.1106752265450177,0.1450024346026958,lioness rampant song of the lioness 4 tamora pierce simon pulse
The Botany of Desire A Plant's-Eye View of the World,Michael Pollan,Random House Trade Paperbacks,0.4112898495669618,-0.1931077647995732,-0.3713143739178515,-1.214251156607032,the botany of desire a plantseye view of the world michael pollan random house trade paperbacks
Geek Love,Katherine Dunn,Random House Vintage,0.0407830108288407,0.1222435825689346,-0.0887687460603074,-1.214251156607032,geek love katherine dunn random house vintage
"Winter's Heart The Wheel of Time, 9",Robert Jordan,Tor Fantasy,-0.0827192687505348,-0.3751161041758416,2.304558925203595,-1.214251156607032,winters heart the wheel of time 9 robert jordan tor fantasy
A Beautiful Mind,Sylvia Nasar,Faber Faber,0.6994618352521703,-0.4385200787790337,0.5372637235064077,-1.214251156607032,a beautiful mind sylvia nasar faber faber
"Son of the Shadows Sevenwaters, 2",Juliet Marillier,Tor Books,1.5228103657813346,-0.4304555381496803,1.3516599449781523,-1.214251156607032,son of the shadows sevenwaters 2 juliet marillier tor books
"Daughter of the Forest Sevenwaters, 1",Juliet Marillier,Tom Doherty Associates,1.2758058066225837,-0.1253934322737957,1.0524939860701643,-1.214251156607032,daughter of the forest sevenwaters 1 juliet marillier tom doherty associates
"Wildwood Dancing Wildwood, 1",Juliet Marillier,Alfred A. Knopf,0.5347921291463374,-0.2705551636021565,0.2380977645984199,1.051171495409181,wildwood dancing wildwood 1 juliet marillier alfred a knopf
"Throne of Jade Temeraire, 2",Naomi Novik,Del Rey Books,-0.2885564013828249,-0.3240870281245884,0.1882367714470886,0.5980869650059385,throne of jade temeraire 2 naomi novik del rey books
"Wherever You Go, There You Are Mindfulness Meditation in Everyday Life",Jon Kabat-Zinn,Hachette Books,0.658294408725713,-0.397919288024358,-0.332533601466816,0.1450024346026958,wherever you go there you are mindfulness meditation in everyday life jon kabatzinn hachette books
The Art of Loving,Erich Fromm,Harper Perennial Modern Classics,0.3289549965140473,-0.3949993681413163,-0.9530259606833834,6.488185860248093,the art of loving erich fromm harper perennial modern classics
Jonathan Strange Mr Norrell,Susanna Clarke,Tor Books,-0.5767283870680333,0.7498873136189542,3.556623864337026,0.5980869650059385,jonathan strange mr norrell susanna clarke tor books
The Liars' Club,Mary Karr,Penguin Books,-0.1238866952769921,-0.2350989935937925,-0.2438918358644493,0.1450024346026958,the liars club mary karr penguin books
Prodigal Summer,Barbara Kingsolver,Harper Perennial,0.1642852904082144,0.2101192666680955,0.443081847553893,-1.667335687010275,prodigal summer barbara kingsolver harper perennial
Black Swan Green,David Mitchell,Random House,0.1231178638817571,-0.2150766858243634,-0.3768544842679994,1.051171495409181,black swan green david mitchell random house
Chronicles Volume One,Bob Dylan,Simon Schuster,0.081950437355298,-0.3965288499848144,-0.2438918358644493,0.1450024346026958,chronicles volume one bob dylan simon schuster
Einstein's Dreams,Alan Lightman,Vintage,0.4524572760934228,-0.2168842552757702,-1.2189512574904835,-0.3080820958005468,einsteins dreams alan lightman vintage
"No Rest for the Wicked Immortals After Dark, 2",Kresley Cole,Pocket Star,1.399308086201959,-0.3973631128085406,-0.044447863259124,0.5980869650059385,no rest for the wicked immortals after dark 2 kresley cole pocket star
"A Hunger Like No Other Immortals After Dark, 1",Kresley Cole,Pocket Star,0.9464663944109214,-0.2106272840978236,-0.044447863259124,0.5980869650059385,a hunger like no other immortals after dark 1 kresley cole pocket star
